Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Percent,Unit_Cost,Shipping_Cost,Marketing_Cost,Payment_Mode,Sales_Channel,Order_Status,Salesperson,Production_City,Customer_Rating,Return_Reason
ORD000130,2025-05-25,C0504,Customer 504,Corporate,South,Karnataka,Mysuru,P004,Electronics,Monitor,1,11273.18,10,10532.45,250,550.83,Credit Card,Online,Delivered,Ramesh,Hyderabad,,
ORD000131,2024-05-29,C0004,Customer 4,Consumer,East,Bihar,Patna,P017,Appliances,LED Bulb Pack,4,351.27,20,284.84,120,53.9,Wallet,Distributor,Delivered,Farhan,Bengaluru,1,
ORD000132,2025-04-29,C0349,Customer 349,Home Office,East,West Bengal,Kolkata,P003,Electronics,Bluetooth Speaker,6,2393.88,28,1909.61,540,493.02,Credit Card,Online,Cancelled,Kavita,Pune,1,
ORD000133,2024-01-12,C0554,Customer 554,Consumer,North,Uttar Pradesh,Noida,P010,Office Supplies,Notebook Pack,2,259.63,5,114.39,120,10.69,Net Banking,Retail Store,Delivered,Asha,Kolkata,2,
ORD000134,2025-04-09,C0483,Customer 483,Corporate,South,Tamil Nadu,Chennai,P002,Electronics,Smartphone,1,27471.47,12,22618.65,120,1398.02,Net Banking,Retail Store,Delivered,Sonal,Ahmedabad,2,
ORD000135,2024-09-06,C0333,Customer 333,Corporate,North,Uttar Pradesh,Noida,P004,Electronics,Monitor,12,14406.53,12,10310.17,450,2949.62,Wallet,Distributor,Delivered,Nitin,Pune,2,
ORD000136,2025-01-10,C0648,Customer 648,Home Office,North,Rajasthan,Udaipur,P013,Office Supplies,Stapler,5,216.68,0,167.6,1080,48.34,Credit Card,Distributor,Delivered,Nitin,Mumbai,4,
ORD000137,2024-03-14,C0185,Customer 185,Consumer,North,Rajasthan,Jodhpur,P016,Appliances,Water Purifier,3,9920.03,22,10027.44,200,988.36,UPI,Retail Store,Returned,Sonal,Bengaluru,2,Price Issue
ORD000138,2025-09-28,C0373,Customer 373,Corporate,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook Pack,1,260.89,0,124.88,80,8.94,UPI,Retail Store,Delivered,Priyanka,Jaipur,5,
ORD000139,2025-03-04,C0236,Customer 236,Consumer,West,Maharashtra,Nagpur,P004,Electronics,Monitor,2,12443.99,3,9533.49,450,429.24,Net Banking,Distributor,Delivered,Imran,Pune,4,
ORD000140,2024-06-20,C0131,Customer 131,Consumer,North,Rajasthan,Udaipur,P002,Electronics,Smartphone,4,22896.94,10,20834.32,150,3563.32,UPI,Marketplace,Delivered,Nitin,Pune,4,
ORD000141,2025-04-26,C0015,Customer 15,Consumer,North,Rajasthan,Jodhpur,P014,Appliances,Air Cooler,4,7110.37,22,6995.86,600,1327.47,Net Banking,Marketplace,Delivered,Priyanka,Ahmedabad,,
ORD000142,2024-02-06,C0013,Customer 13,Consumer,West,Maharashtra,nagpur,P014,Appliances,Air Cooler,10,7449.55,5,6002.5,144,4381.9,Wallet,Marketplace,Delivered,Imran,Pune,3,
ORD000143,2025-03-14,C0395,Meera Joshi,Consumer,South,Telangana,Hyderabad,P011,Office Supplies,Printer Paper,3,422.78,7,278.85,300,59.34,COD,Distributor,Delivered,Ramesh,Surat,1,
ORD000144,2024-08-04,C0664,Customer 664,Consumer,South,Karnataka,Bengaluru,P003,Electronics,Bluetooth Speaker,3,3316.27,10,1904.27,200,258.9,Wallet,Marketplace,Delivered,Jay,Chennai,1,
ORD000145,2025-12-03,C0126,Customer 126,Consumer,South,Tamil Nadu,Chennai,P016,Appliances,Water Purifier,4,11814.82,12,10419.65,120,917.67,UPI,Marketplace,In Transit,Imran,Ahmedabad,3,
ORD000146,2025-06-14,C0152,Customer 152,Corporate,East,Odisha,Bhubaneswar,P016,Appliances,Water Purifier,1,8824.72,10,10023.08,80,216.87,Credit Card,Distributor,Delivered,Farhan,Ahmedabad,5,
ORD000147,2025-04-18,C0543,Customer 543,Consumer,West,Gujarat,Gandhinagar,P015,Appliances,Mixer Grinder,2,2888.94,3,2658.85,80,100.63,Credit Card,Retail Store,Delivered,Nitin,Hyderabad,3,
ORD000148,2025-02-26,C0158,Customer 158,Consumer,West,Gujarat,Gandhinagar,P006,Furniture,Office Chair,1,5652.86,3,5110.62,300,98.34,COD,Retail Store,Delivered,Nitin,Hyderabad,3,
ORD000149,2025-02-06,C0470,Customer 470,Consumer,North,Delhi,Delhi,P011,Office Supplies,Printer Paper,1,411.15,3,280.66,150,20.55,Debit Card,Online,Delivered,Priyanka,Hyderabad,1,
ORD000150,2025-06-02,C0226,Customer 226,Corporate,West,Maharashtra,Pune,P015,Appliances,Mixer Grinder,2,3437.16,12,2532.69,600,301.46,Net Banking,Retail Store,Delivered,Priyanka,Chennai,3,
ORD000151,2025-01-05,C0408,Customer 408,Small Business,South,Telangana,Hyderabad,P005,Electronics,Keyboard,4,946.42,3,529.87,600,178.22,Debit Card,Retail Store,Delivered,Farhan,Hyderabad,,
ORD000152,2025-04-05,C0213,Customer 213,Home Office,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook Pack,2,215.57,12,137.04,450,8.08,Wallet,Retail Store,Cancelled,Kavita,Hyderabad,2,
ORD000153,2024-10-14,C0310,Customer 310,Consumer,West,Maharashtra,Nagpur,P010,Office Supplies,Notebook Pack,2,215.86,3,117.7,250,13.32,Wallet,Retail Store,Delivered,Ramesh,Chennai,1,
ORD000154,2024-10-21,C0371,Customer 371,Consumer,North,Rajasthan,Jaipur,P016,Appliances,Water Purifier,3,11441.4,0,10561.84,250,622.72,Debit Card,Marketplace,Delivered,Imran,Pune,3,
ORD000155,2024-02-19,C0365,Customer 365,Consumer,North,Uttar Pradesh,Lucknow,P002,Electronics,Smartphone,1,23012.4,3,22065.77,300,1233.97,Wallet,Distributor,Delivered,Sonal,Bengaluru,5,
ORD000156,2024-11-02,C0382,Customer 382,Home Office,North,Rajasthan,Udaipur,P016,Appliances,Water Purifier,2,9308.14,15,10191.56,120,574.63,Credit Card,Online,Returned,Priyanka,Ahmedabad,3,Wrong Product
ORD000157,2025-10-27,C0536,Customer 536,Consumer,North,Delhi,Delhi,P011,Office Supplies,Printer Paper,1,379.85,10,253.69,150,22.43,Wallet,Online,Delivered,Sonal,Mysuru,1,
ORD000158,2025-11-27,C0676,Customer 676,Consumer,North,Rajasthan,Udaipur,P017,Appliances,LED Bulb Pack,3,351.03,8,262.69,150,45.84,Credit Card,Distributor,Cancelled,Asha,Ahmedabad,3,
ORD000159,2025-12-15,C0518,Customer 518,Consumer,South,Karnataka,Bengaluru,P003,Electronics,Bluetooth Speaker,1,3237.02,3,1778.96,200,181.35,Wallet,Retail Store,Delivered,Priyanka,Bengaluru,,
ORD000160,2025-12-14,C0220,Customer 220,Home Office,North,Rajasthan,Jaipur,P017,Appliances,LED Bulb Pack,1,416.62,0,252.74,80,5.88,Net Banking,Distributor,Delivered,Priyanka,Ahmedabad,5,
ORD000161,2025-11-03,C0418,Customer 418,Corporate,South,Telangana,Hyderabad,P010,Office Supplies,Notebook Pack,15,275.62,22,133.26,1080,180.27,Net Banking,Online,In Transit,Sonal,Bengaluru,2,
ORD000162,2024-12-11,C0173,Customer 173,Consumer,North,Rajasthan,Jodhpur,P003,Electronics,Bluetooth Speaker,2,2682.82,3,1855.54,250,256.56,Net Banking,Marketplace,Delivered,Priyanka,Bengaluru,5,
ORD000163,2025-11-01,C0510,Customer 510,Consumer,South,Tamil Nadu,Chennai,P008,Furniture,Bookshelf,3,5374.04,10,3758.22,150,405.27,UPI,Marketplace,Delivered,Priyanka,Jaipur,2,
ORD000164,2025-10-24,C0554,Customer 554,Consumer,North,Uttar Pradesh,Noida,P001,Electronics,Laptop,10,56120.02,3,40042.31,270,21232.07,Net Banking,Marketplace,Delivered,Imran,Pune,3,
ORD000165,2024-07-27,C0676,Customer 676,Consumer,North,Rajasthan,Udaipur,P016,Appliances,Water Purifier,2,9643.36,28,10174.7,80,220.01,Debit Card,Distributor,Delivered,Asha,Pune,1,
ORD000166,2025-07-28,C0366,Customer 366,Home Office,North,Uttar Pradesh,Noida,P014,Appliances,Air Cooler,2,8678.23,18,6624.74,150,190.67,Net Banking,Marketplace,Delivered,Asha,Ahmedabad,5,
ORD000167,2024-02-09,C0325,Customer 325,Consumer,South,Tamil Nadu,Chennai,P013,Office Supplies,Stapler,3,299.2,3,184.99,300,16.45,Debit Card,Marketplace,Delivered,Kavita,Delhi,4,
ORD000168,2024-12-19,C0220,Customer 220,Home Office,North,Rajasthan,Jaipur,P010,Office Supplies,Notebook Pack,1,233.05,22,128.99,600,7.31,UPI,Distributor,Delivered,Nitin,Lucknow,3,
ORD000169,2025-10-02,C0640,Customer 640,Consumer,South,Karnataka,Bengaluru,P017,Appliances,LED Bulb Pack,2,498.81,15,283.57,600,23.34,Net Banking,Online,Delivered,Nitin,Chennai,2,
ORD000170,2024-06-26,C0308,Priya Nair,Corporate,East,West Bengal,Kolkata,P014,Appliances,Air Cooler,2,7266.78,11,6939,150,284.8,Net Banking,Marketplace,Delivered,Nitin,Bengaluru,4,
ORD000171,2025-12-29,C0030,Customer 30,Consumer,West,Maharashtra,Pune,P009,Furniture,Sofa,5,25843.88,10,17731.26,450,6894.96,Debit Card,Online,Delivered,Farhan,Mysuru,,
ORD000172,2024-03-20,C0124,Customer 124,Home Office,South,Karnataka,Bengaluru,P017,Appliances,LED Bulb Pack,4,553.53,0,272.82,300,114.29,Net Banking,Retail Store,Delivered,Imran,Pune,1,
ORD000173,2024-11-13,C0604,Customer 604,Consumer,South,Tamil Nadu,Chennai,P002,Electronics,Smartphone,2,25811.57,10,20695.13,300,1742.85,UPI,Online,In Transit,Ramesh,Bengaluru,,
ORD000174,2025-07-08,C0655,Customer 655,Consumer,South,Karnataka,Mysuru,P012,Office Supplies,Pen Box,8,149.73,0,98.66,450,17.38,Debit Card,Retail Store,Cancelled,Imran,Pune,4,
ORD000175,2025-09-21,C0035,Customer 35,Consumer,North,Delhi,Delhi,P009,Furniture,Sofa,6,25659.72,15,19102.96,270,6916.44,UPI,Distributor,Returned,Farhan,Kolkata,5,
ORD000176,2025-07-30,C0657,Customer 657,Corporate,West,Maharashtra,Nagpur,P006,Furniture,Office Chair,3,5915.78,3,5485.86,150,929.04,Debit Card,Marketplace,Delivered,Priyanka,Mysuru,,
ORD000177,2025-07-26,C0289,Customer 289,Corporate,North,Rajasthan,Jaipur,P007,Furniture,Study Table,1,8779.99,7,8153.63,200,485.9,Credit Card,Distributor,Cancelled,Imran,Hyderabad,1,
ORD000178,2025-06-10,C0377,Customer 377,Consumer,East,Bihar,Patna,P006,Furniture,Office Chair,10,5105.65,5,5783.39,450,1245.68,Net Banking,Retail Store,Delivered,Farhan,Chennai,2,
ORD000179,2024-05-10,C0429,Customer 429,Home Office,West,Maharashtra,Mumbai,P006,Furniture,Office Chair,2,7458,18,5475.03,120,156.86,Debit Card,Marketplace,Delivered,Kavita,Jodhpur,,
ORD000180,2025-01-04,C0571,Customer 571,Consumer,West,Gujarat,Gandhinagar,P002,Electronics,Smartphone,1,22789.79,10,21425.5,80,516.94,Net Banking,Distributor,Delivered,Imran,Bengaluru,5,
ORD000181,2024-03-06,C0348,Customer 348,Consumer,North,Rajasthan,Jodhpur,P015,Appliances,Mixer Grinder,1,2670.58,10,2336.08,250,108.55,Debit Card,Marketplace,Delivered,Imran,Chennai,3,
ORD000182,2025-10-04,C0674,Customer 674,Consumer,North,Delhi,Delhi,P015,Appliances,Mixer Grinder,1,3411.99,10,2404.91,300,202.81,Net Banking,Marketplace,Delivered,Sonal,Hyderabad,,
ORD000183,2024-05-27,C0185,Customer 185,Consumer,North,Rajasthan,Jodhpur,P006,Furniture,Office Chair,4,6021.03,50,5061.64,600,1055.98,UPI,Distributor,Delivered,Sonal,Noida,4,
ORD000184,2024-09-16,C0030,Customer 30,Consumer,West,Maharashtra,Pune,P003,Electronics,Bluetooth Speaker,2,3279.23,10,1806.95,600,172.13,Credit Card,Online,Delivered,Jay,Pune,3,
ORD000185,2025-04-13,C0095,Customer 95,Small Business,East,West Bengal,Kolkata,P013,Office Supplies,Stapler,1,249.15,3,162.2,120,6.21,Wallet,Distributor,Delivered,Asha,Mysuru,2,
ORD000186,2024-07-12,C0457,Customer 457,Consumer,North,Uttar Pradesh,Lucknow,P013,Office Supplies,Stapler,2,269.97,7,189.07,300,31.67,Wallet,Retail Store,Delivered,Priyanka,Pune,5,
ORD000187,2025-01-18,C0490,Customer 490,Consumer,East,West Bengal,Kolkata,P010,Office Supplies,Notebook Pack,1,213.09,11,126.55,600,9.17,Debit Card,Distributor,Delivered,Jay,Bhubaneswar,5,
ORD000188,2025-10-19,C0184,Customer 184,Consumer,North,Rajasthan,Jaipur,P006,Furniture,Office Chair,6,6757.78,10,5165.23,540,2365.33,Credit Card,Retail Store,Delivered,Sonal,Udaipur,,
ORD000189,2024-01-22,C0019,Customer 19,Corporate,North,Rajasthan,Jodhpur,P001,Electronics,Laptop,2,42748.26,10,40209.71,300,3807.43,UPI,Retail Store,Delivered,Imran,Bengaluru,1,
ORD000190,2025-07-10,C0028,Customer 28,Corporate,West,Gujarat,Ahmedabad,P007,Furniture,Study Table,2,10579.42,7,8187.96,600,657.91,Credit Card,Retail Store,Delivered,Priyanka,Jaipur,4,
ORD000191,2025-01-06,C0584,Customer 584,Consumer,North,Uttar Pradesh,Noida,P013,Office Supplies,Stapler,1,315.39,15,194.8,250,3.74,Net Banking,Marketplace,Delivered,Kavita,Bengaluru,,
ORD000192,2025-10-02,C0275,Customer 275,Consumer,South,Tamil Nadu,Chennai,P014,Appliances,Air Cooler,6,8593.24,5,6445.92,540,1645.03,COD,Distributor,Delivered,Asha,Pune,,
ORD000193,2024-02-23,C0427,Customer 427,Consumer,East,Odisha,Bhubaneswar,P012,Office Supplies,Pen Box,5,156.03,10,95.62,270,31.43,Net Banking,Marketplace,Delivered,Jay,Jaipur,2,
ORD000194,2024-10-29,C0366,Customer 366,Home Office,North,Uttar Pradesh,Noida,P006,Furniture,Office Chair,1,7450.59,0,5189.49,250,444.67,UPI,Distributor,Delivered,Imran,Lucknow,,
ORD000195,2024-03-06,C0449,Customer 449,Small Business,North,Rajasthan,Jodhpur,P015,Appliances,Mixer Grinder,12,3030.95,30,2572.63,216,1947.45,Wallet,Distributor,Delivered,Priyanka,Pune,5,
ORD000196,2025-11-01,C0142,Customer 142,Small Business,South,Karnataka,Bengaluru,P004,Electronics,Monitor,6,16107.1,12,9291.29,450,2766.09,Wallet,Retail Store,Delivered,Imran,Bengaluru,5,
ORD000197,2025-03-17,C0420,Customer 420,Small Business,East,West Bengal,Kolkata,P015,Appliances,Mixer Grinder,10,3157.71,12,2492.44,270,1001.11,Wallet,Retail Store,Delivered,Asha,Ahmedabad,1,
ORD000198,2024-08-11,C0303,Customer 303,Corporate,East,Odisha,Bhubaneswar,P014,Appliances,Air Cooler,2,6350.12,18,6810.94,150,571.7,COD,Marketplace,Cancelled,Mehul,Pune,,
ORD000199,2025-12-11,C0343,Customer 343,Corporate,North,Rajasthan,Jodhpur,P013,Office Supplies,Stapler,4,275.57,0,171.15,80,12.56,COD,Distributor,Delivered,Kavita,Patna,3,
ORD000200,2024-08-18,C0382,Customer 382,Home Office,North,Rajasthan,Udaipur,P009,Furniture,Sofa,3,19407.56,3,18036.57,200,1602.1,Wallet,Retail Store,Delivered,Farhan,Delhi,5,
ORD000201,2025-02-10,C0370,Customer 370,Consumer,South,Karnataka,Mysuru,P015,Appliances,Mixer Grinder,1,2576.94,15,2309.85,450,101.56,Debit Card,Marketplace,Delivered,Farhan,Hyderabad,4,
ORD000202,2024-08-07,C0167,Customer 167,Consumer,North,Rajasthan,Jodhpur,P005,Electronics,Keyboard,2,881.98,7,547.37,300,98.93,Net Banking,Online,Delivered,Sonal,Chennai,3,
ORD000203,2025-02-02,C0384,Krishna Jain,Consumer,West,Gujarat,Surat,P010,Office Supplies,Notebook Pack,1,243.99,22,124.12,600,2.47,Debit Card,Online,Delivered,Ramesh,Patna,4,
ORD000204,2025-09-02,C0387,Customer 387,Consumer,North,Delhi,Delhi,P016,Appliances,Water Purifier,5,12533.39,12,10449.73,540,906.52,Credit Card,Marketplace,Returned,Mehul,Hyderabad,5,Damaged
ORD000205,2024-10-21,C0170,Customer 170,Consumer,South,Tamil Nadu,Chennai,P001,Electronics,Laptop,3,52023.33,7,38015.5,80,9030.93,Net Banking,Online,Delivered,Sonal,Pune,,
ORD000206,2025-04-01,C0252,Customer 252,Consumer,East,Odisha,Bhubaneswar,P015,Appliances,Mixer Grinder,1,2756.34,22,2515.91,300,80.21,UPI,Retail Store,Delivered,Jay,Ahmedabad,2,
ORD000207,2024-07-23,C0695,Meera Joshi,Home Office,East,West Bengal,Kolkata,P006,Furniture,Office Chair,1,6147.49,10,5148.98,200,135.13,Credit Card,Marketplace,Returned,Nitin,Bhubaneswar,5,Price Issue
ORD000208,2025-07-18,C0068,Customer 68,Consumer,North,Delhi,Delhi,P016,Appliances,Water Purifier,1,12216.26,7,10289.91,150,308.22,UPI,Retail Store,Delivered,Imran,Hyderabad,3,
ORD000209,2024-03-07,C0569,Customer 569,Corporate,South,Telangana,Hyderabad,P015,Appliances,Mixer Grinder,1,3809.04,0,2593.47,250,197.97,Wallet,Retail Store,Delivered,Asha,Bengaluru,5,
ORD000210,2024-07-18,C0092,Customer 92,Corporate,North,Rajasthan,Jaipur,P013,Office Supplies,Stapler,4,307.26,3,191.36,300,51.32,Debit Card,Retail Store,Delivered,Mehul,Hyderabad,3,
ORD000211,2025-09-22,C0137,Customer 137,Consumer,North,Rajasthan,Jodhpur,P001,Electronics,Laptop,0,40326.83,10,41385.17,120,0,Debit Card,Marketplace,Delivered,Asha,Ahmedabad,3,
ORD000212,2024-08-28,C0128,Customer 128,Home Office,North,Rajasthan,Udaipur,P015,Appliances,Mixer Grinder,2,2872.47,10,2644.04,200,124.74,UPI,Distributor,Delivered,Priyanka,Bengaluru,,
ORD000213,2025-04-21,C0406,Customer 406,Corporate,North,Delhi,Delhi,P004,Electronics,Monitor,6,14811.38,7,10062.3,270,4203.35,COD,Retail Store,Delivered,Nitin,Bengaluru,,
ORD000214,2025-02-13,C0695,Meera Joshi,Home Office,East,West Bengal,Kolkata,P009,Furniture,Sofa,-2,20523.62,0,21064.37,600,-1427.57,UPI,Retail Store,Delivered,Ramesh,Kolkata,3,
ORD000215,2024-08-17,C0343,Customer 343,Corporate,North,Rajasthan,Jodhpur,P003,Electronics,Bluetooth Speaker,6,2378.07,22,1958.24,216,162.57,COD,Distributor,Delivered,Jay,Ahmedabad,2,
ORD000216,2024-07-12,C0342,Customer 342,Small Business,North,Delhi,Delhi,P017,Appliances,LED Bulb Pack,5,540.23,7,286.73,144,77.98,UPI,Marketplace,In Transit,Ramesh,Pune,3,
ORD000217,2025-07-30,C0054,Customer 54,Consumer,South,Tamil Nadu,Chennai,P010,Office Supplies,Notebook Pack,6,231.51,12,134.75,810,75.01,Debit Card,Online,Delivered,Priyanka,Jaipur,5,
ORD000218,2025-10-27,C0070,Customer 70,Small Business,North,Rajasthan,Jaipur,P007,Furniture,Study Table,8,8741.31,7,7637.84,144,1145.74,Net Banking,Distributor,Delivered,Jay,Bhubaneswar,5,
ORD000219,2024-05-13,C0352,Customer 352,Consumer,South,Telangana,Hyderabad,P010,Office Supplies,Notebook Pack,2,264.76,7,115.38,200,31.15,UPI,Distributor,Delivered,Kavita,Mumbai,,
ORD000220,2025-11-24,C0593,Customer 593,Corporate,North,Uttar Pradesh,Lucknow,P011,Office Supplies,Printer Paper,3,318.42,0,288.04,200,31.84,Credit Card,Marketplace,Delivered,Mehul,Mumbai,,
ORD000221,2025-10-29,C0011,Customer 11,Corporate,West,Maharashtra,Pune,P003,Electronics,Bluetooth Speaker,2,3161.34,18,1937.28,250,118.28,Debit Card,Retail Store,Delivered,Imran,Pune,2,
ORD000222,2024-01-17,C0694,Customer 694,Consumer,South,Tamil Nadu,Chennai,P005,Electronics,Keyboard,2,1046.33,3,525.73,450,112.83,Credit Card,Retail Store,In Transit,Kavita,Ahmedabad,2,
ORD000223,2024-07-20,C0652,Customer 652,Consumer,West,Maharashtra,Pune,P008,Furniture,Bookshelf,8,6719.86,0,3934.46,1080,1100.01,Net Banking,Online,Returned,Imran,Gandhinagar,5,Price Issue
ORD000224,2025-11-14,C0476,Customer 476,Small Business,North,Uttar Pradesh,Lucknow,P006,Furniture,Office Chair,2,6219.31,3,5349.69,80,253.25,Net Banking,Retail Store,Delivered,Farhan,Mumbai,2,
ORD000225,2024-06-28,C0384,Krishna Jain,Consumer,West,Gujarat,Surat,P009,Furniture,Sofa,3,22861.7,7,18875.83,600,2289.2,Debit Card,Marketplace,Delivered,Mehul,Mysuru,3,
ORD000226,2024-07-18,C0368,Customer 368,Corporate,South,Telangana,Hyderabad,P003,Electronics,Bluetooth Speaker,1,2986.54,3,1809.51,300,59.23,Debit Card,Distributor,Delivered,Kavita,Bengaluru,,
ORD000227,2024-12-25,C0557,Customer 557,Consumer,South,Telangana,Hyderabad,P009,Furniture,Sofa,1,27001.77,5,19069.1,150,1438.47,Credit Card,Retail Store,Delivered,Priyanka,Pune,2,
ORD000228,2024-05-28,C0473,Customer 473,Consumer,North,Delhi,Delhi,P011,Office Supplies,Printer Paper,5,432.3,3,283.29,270,84.03,Debit Card,Online,Delivered,Priyanka,Jodhpur,,
ORD000229,2025-11-06,C0414,Customer 414,Corporate,North,Rajasthan,Jodhpur,P010,Office Supplies,Notebook Pack,2,213.82,37,117.69,450,25.23,Net Banking,Online,Delivered,Nitin,Mumbai,4,
ORD000230,2025-09-04,C0312,Customer 312,Corporate,East,West Bengal,Kolkata,P003,Electronics,Bluetooth Speaker,1,2704.56,10,1927.21,600,34.81,Credit Card,Distributor,Delivered,Farhan,Ahmedabad,4,
ORD000231,2025-07-05,C0071,Customer 71,Corporate,North,Rajasthan,Jaipur,P013,Office Supplies,Stapler,10,263.74,,176.19,450,103.84,Wallet,Marketplace,Delivered,Jay,Kolkata,2,
ORD000232,2024-09-12,C0253,Customer 253,Corporate,North,Rajasthan,Jaipur,P017,Appliances,LED Bulb Pack,2,446.53,0,249.03,250,26.39,Credit Card,Retail Store,Delivered,Asha,Hyderabad,,
ORD000233,2025-06-24,C0098,Customer 98,Consumer,East,West Bengal,Kolkata,P013,Office Supplies,Stapler,4,237.14,7,191.51,600,28.99,UPI,Distributor,Delivered,Sonal,Patna,1,
ORD000234,2025-05-20,C0213,Customer 213,Home Office,South,Tamil Nadu,Chennai,P017,Appliances,LED Bulb Pack,1,498.55,5,271.02,80,11.23,Wallet,Marketplace,Delivered,Priyanka,Bengaluru,4,
ORD000235,2025-11-24,C0144,Customer 144,Home Office,East,Odisha,Bhubaneswar,P016,Appliances,Water Purifier,5,8815.89,3,9410,144,1933.73,Debit Card,Retail Store,Delivered,Kavita,Hyderabad,,
ORD000236,2025-07-11,C0651,Customer 651,Consumer,South,Telangana,Hyderabad,P017,Appliances,LED Bulb Pack,3,512.04,0,263.03,200,44.14,UPI,Online,Delivered,Farhan,Pune,1,
ORD000237,2025-08-12,C0226,Customer 226,Corporate,West,Maharashtra,Pune,P004,Electronics,Monitor,5,13347.73,0,9608.16,360,3785.17,UPI,Retail Store,Delivered,Kavita,Hyderabad,1,
ORD000238,2024-01-06,C0399,Customer 399,Consumer,West,Gujarat,Surat,P007,Furniture,Study Table,2,9733.4,0,7473.71,600,1151.56,Wallet,Retail Store,Delivered,Jay,Jaipur,1,
ORD000239,2025-02-16,C0137,Customer 137,Consumer,North,Rajasthan,Jodhpur,P011,Office Supplies,Printer Paper,1,343.61,15,281.65,200,12.08,Credit Card,Online,Delivered,Asha,Ahmedabad,1,
ORD000240,2025-07-07,C0062,Customer 62,Corporate,West,Maharashtra,Mumbai,P005,Electronics,Keyboard,2,1020.45,18,497.94,300,34.11,COD,Marketplace,Delivered,Jay,Ahmedabad,1,
ORD000241,2025-09-01,C0056,Customer 56,Consumer,West,Gujarat,Surat,P008,Furniture,Bookshelf,5,6200.58,3,4111.75,360,390.8,Credit Card,Retail Store,Delivered,Sonal,Jodhpur,2,
ORD000242,2025-04-14,C0081,Customer 81,Home Office,North,Uttar Pradesh,Lucknow,P014,Appliances,Air Cooler,4,6802.27,3,6108.78,200,641.95,Debit Card,Marketplace,In Transit,Farhan,Ahmedabad,2,
ORD000243,2025-09-17,C0160,Customer 160,Consumer,East,West Bengal,Kolkata,P016,Appliances,Water Purifier,1,10969.58,22,11002.77,450,418.02,Debit Card,Retail Store,Delivered,Priyanka,Ahmedabad,2,
ORD000244,2025-06-29,C0384,Krishna Jain,Consumer,West,Gujarat,Surat,P016,Appliances,Water Purifier,2,12655.66,3,9960.03,120,740.14,Credit Card,Marketplace,In Transit,Jay,Pune,,
ORD000245,2025-06-24,C0060,Customer 60,Corporate,East,Odisha,Bhubaneswar,P013,Office Supplies,Stapler,8,215.41,10,189.15,450,69.4,Debit Card,Retail Store,Delivered,Asha,Jodhpur,5,
ORD000246,2024-04-03,C0660,Customer 660,Small Business,West,Gujarat,Surat,P013,Office Supplies,Stapler,2,295.24,5,167.92,450,23.21,Wallet,Online,Delivered,Sonal,Mysuru,,
ORD000247,2025-06-06,C0215,Customer 215,Small Business,South,Telangana,Hyderabad,P013,Office Supplies,Stapler,4,325.06,12,164.79,450,24.1,Credit Card,Retail Store,Delivered,Kavita,Lucknow,4,
